id,name,age,salary,hire_date,department,bonus,address,phone,email,address_length,salary_category
18796,Name_422,46.0,50000.0,2017-07-13,Marketing,2055.0,,,,3,low
18797,Name_794,57.0,70000.0,2019-09-07,Marketing,4598.0,"Street 45, City 26",5829733805.0,email_593@example.com,18,medium
18798,Name_633,72.0,70000.0,,Finance,8882.0,"Street 85, City 3",4384695981.0,email_119@example.com,17,medium
18799,Name_792,69.0,50000.0,2019-07-11,Marketing,2200.0,"Street 72, City 40",7987932920.0,email_671@example.com,18,low
18800,Name_551,21.0,60000.0,2016-12-23,Marketing,6173.0,"Street 61, City 35",8173785055.0,email_917@example.com,18,medium
18801,Name_380,74.0,70000.0,2023-08-07,Marketing,1549.0,"Street 21, City 45",3667603808.0,email_370@example.com,18,medium
18802,Name_277,33.0,60000.0,,IT,6886.0,"Street 81, City 46",3641927889.0,email_841@example.com,18,medium
18803,Name_606,64.0,70000.0,2015-12-30,Unknown,5668.0,,,,3,medium
18804,Name_431,54.0,60000.0,2023-07-20,Unknown,,"Street 30, City 49",5311577385.0,email_55@example.com,18,medium
18805,Name_115,79.0,70000.0,2020-11-27,HR,3561.0,"Street 11, City 47",1167604965.0,email_865@example.com,18,medium
18806,Name_688,78.0,70000.0,2025-04-17,Marketing,3936.0,"Street 92, City 34",5204556534.0,email_726@example.com,18,medium
18807,Name_121,44.0,60000.0,2016-07-27,Finance,2937.0,"Street 92, City 22",1624786893.0,email_61@example.com,18,medium
18808,Name_525,22.0,70000.0,2020-10-31,Marketing,6044.0,"Street 56, City 41",5230137692.0,email_313@example.com,18,medium
18809,Name_997,32.0,60000.0,2022-07-27,HR,8873.0,"Street 7, City 11",1520031086.0,email_1@example.com,17,medium
18810,Name_899,40.0,60000.0,2021-04-09,Marketing,3483.0,"Street 30, City 23",3364823711.0,email_602@example.com,18,medium
18811,Name_416,66.0,70000.0,2015-08-19,IT,,"Street 23, City 5",9039336599.0,email_648@example.com,17,medium
18812,Name_163,20.0,70000.0,2022-09-16,HR,2865.0,"Street 13, City 13",6774703277.0,email_186@example.com,18,medium
18813,Name_787,35.0,60000.0,2021-07-26,Unknown,,"Street 96, City 22",2240497379.0,email_550@example.com,18,medium
18814,Name_910,60.0,50000.0,2016-05-21,Unknown,8014.0,"Street 22, City 40",1488669594.0,email_646@example.com,18,low
18815,Name_688,43.0,70000.0,2020-12-14,IT,9332.0,"Street 97, City 10",2351710234.0,email_712@example.com,18,medium
18816,Name_982,23.0,60000.0,2023-06-17,Unknown,8312.0,"Street 14, City 33",1600550274.0,email_831@example.com,18,medium
18817,Name_337,76.0,70000.0,2016-02-18,IT,4430.0,"Street 78, City 19",5197860261.0,email_964@example.com,18,medium
18818,Name_379,61.0,50000.0,2023-01-18,Unknown,2998.0,"Street 97, City 11",1606140925.0,email_451@example.com,18,low
18819,Name_324,71.0,50000.0,2019-09-13,Unknown,7346.0,"Street 38, City 11",2509473699.0,email_319@example.com,18,low
18820,Name_173,75.0,70000.0,2019-08-15,Marketing,9747.0,"Street 59, City 42",4724845596.0,email_865@example.com,18,medium
18821,Name_787,34.0,60000.0,2017-02-12,HR,4454.0,,,,3,medium
18822,Name_64,79.0,60000.0,2022-04-26,Unknown,4629.0,"Street 70, City 3",4006942298.0,email_814@example.com,17,medium
18823,Name_101,63.0,70000.0,2017-04-03,HR,,"Street 91, City 26",8911024924.0,email_329@example.com,18,medium
18824,Name_322,55.0,50000.0,2021-10-31,HR,4703.0,"Street 86, City 41",1231491169.0,email_866@example.com,18,low
18825,Name_975,59.0,60000.0,2016-04-29,Unknown,1255.0,"Street 36, City 35",4832313550.0,email_517@example.com,18,medium
18826,Name_66,65.0,70000.0,2020-03-23,HR,9496.0,"Street 23, City 46",2712684752.0,email_12@example.com,18,medium
18827,Name_843,67.0,60000.0,2019-08-23,IT,,"Street 8, City 40",5123198382.0,email_599@example.com,17,medium
18828,Name_557,44.0,60000.0,2022-06-14,Finance,5350.0,"Street 45, City 25",6710344503.0,email_277@example.com,18,medium
18829,Name_599,37.0,50000.0,2023-04-07,IT,2933.0,"Street 11, City 16",9277144391.0,email_340@example.com,18,low
18830,Name_458,23.0,50000.0,2024-01-16,Unknown,1471.0,"Street 90, City 1",2505885068.0,email_817@example.com,17,low
18831,Name_579,68.0,60000.0,2021-07-25,IT,4354.0,"Street 8, City 46",8719729755.0,email_721@example.com,17,medium
18832,Name_453,52.0,50000.0,,Finance,2962.0,"Street 73, City 22",4514253605.0,email_442@example.com,18,low
18833,Name_259,29.0,60000.0,2016-10-02,IT,6328.0,,,,3,medium
18834,Name_934,65.0,60000.0,2020-06-03,HR,3691.0,"Street 19, City 29",2978607679.0,email_870@example.com,18,medium
18835,Name_717,48.0,50000.0,,Unknown,4544.0,"Street 28, City 36",8320015250.0,email_290@example.com,18,low
18836,Name_426,65.0,60000.0,2025-04-09,HR,,"Street 93, City 7",6749356687.0,email_883@example.com,17,medium
18837,Name_979,21.0,60000.0,2019-10-08,HR,4508.0,"Street 13, City 38",4219545568.0,email_646@example.com,18,medium
18838,Name_936,48.0,60000.0,2024-10-29,Unknown,5761.0,"Street 92, City 38",2316158520.0,email_384@example.com,18,medium
18839,Name_178,69.0,60000.0,2020-09-16,Unknown,7689.0,"Street 14, City 2",6829339535.0,email_581@example.com,17,medium
18840,Name_931,62.0,60000.0,2020-07-21,Marketing,6934.0,"Street 69, City 10",4251789202.0,email_72@example.com,18,medium
18841,Name_280,21.0,60000.0,2016-04-09,Finance,8110.0,"Street 8, City 18",2905299764.0,email_801@example.com,17,medium
18842,Name_344,21.0,60000.0,2017-09-17,HR,3370.0,"Street 14, City 19",4527511321.0,email_365@example.com,18,medium
18843,Name_17,56.0,60000.0,2017-12-18,HR,7552.0,"Street 61, City 41",8813666230.0,email_592@example.com,18,medium
18844,Name_296,38.0,60000.0,2022-09-06,Unknown,6710.0,,,,3,medium
18845,Name_202,61.0,60000.0,2018-08-14,Unknown,7118.0,"Street 36, City 5",2113878469.0,email_750@example.com,17,medium
18846,Name_962,19.0,50000.0,,IT,7826.0,"Street 21, City 2",6705518007.0,email_695@example.com,17,low
18847,Name_684,33.0,60000.0,2017-01-03,HR,1466.0,"Street 82, City 34",5872601061.0,email_284@example.com,18,medium
18848,Name_919,24.0,60000.0,2016-03-12,HR,4080.0,"Street 27, City 15",6788322869.0,email_400@example.com,18,medium
18849,Name_774,36.0,70000.0,2023-11-06,Unknown,9767.0,,,,3,medium
18850,Name_194,60.0,60000.0,2017-12-05,HR,1149.0,"Street 81, City 18",2856305781.0,email_786@example.com,18,medium
18851,Name_149,50.0,70000.0,2019-12-11,Finance,1241.0,"Street 58, City 31",5925742319.0,email_12@example.com,18,medium
18852,Name_375,26.0,50000.0,2020-08-26,Marketing,7420.0,"Street 24, City 10",1512499610.0,email_70@example.com,18,low
18853,Name_888,54.0,50000.0,,Unknown,1389.0,"Street 21, City 46",2723273525.0,email_654@example.com,18,low
18854,Name_35,75.0,60000.0,2024-07-16,Unknown,9581.0,"Street 42, City 9",4959530634.0,email_714@example.com,17,medium
18855,Name_369,34.0,50000.0,2020-04-10,HR,3755.0,"Street 22, City 21",6223669598.0,email_37@example.com,18,low
18856,Name_29,44.0,60000.0,2017-12-02,Marketing,1686.0,"Street 76, City 18",5099200981.0,email_801@example.com,18,medium
18857,Name_775,48.0,70000.0,2019-06-24,Marketing,9101.0,,,,3,medium
18858,Name_221,66.0,70000.0,2023-09-17,Unknown,9582.0,"Street 70, City 42",8904032231.0,email_886@example.com,18,medium
18859,Name_53,29.0,60000.0,2015-06-24,Unknown,2805.0,,,,3,medium
18860,Name_933,74.0,60000.0,2021-01-09,Unknown,4821.0,"Street 24, City 25",3305460257.0,email_895@example.com,18,medium
18861,Name_791,62.0,60000.0,2024-11-21,Finance,8745.0,,,,3,medium
18862,Name_353,73.0,70000.0,2023-12-15,HR,6969.0,"Street 8, City 5",5598755808.0,email_25@example.com,16,medium
18863,Name_392,28.0,70000.0,2018-02-03,Finance,2893.0,"Street 72, City 7",6653442951.0,email_960@example.com,17,medium
18864,Name_76,30.0,60000.0,2022-09-05,Unknown,3450.0,"Street 21, City 23",4115882904.0,email_654@example.com,18,medium
18865,Name_494,48.0,70000.0,2021-12-26,Marketing,6199.0,"Street 31, City 5",9016245875.0,email_972@example.com,17,medium
18866,Name_688,30.0,70000.0,2017-02-28,HR,6764.0,"Street 91, City 17",4481773041.0,email_689@example.com,18,medium
18867,Name_522,55.0,60000.0,2022-02-27,HR,8301.0,"Street 96, City 6",2323257679.0,email_518@example.com,17,medium
18868,Name_975,43.0,60000.0,2017-02-17,Unknown,1622.0,"Street 60, City 49",5325737031.0,email_297@example.com,18,medium
18869,Name_117,48.0,60000.0,2021-06-04,Unknown,6503.0,"Street 48, City 25",5203221370.0,email_816@example.com,18,medium
18870,Name_280,48.0,70000.0,2020-04-08,Unknown,4546.0,"Street 51, City 42",5162803724.0,email_581@example.com,18,medium
18871,Name_730,23.0,50000.0,2016-11-03,Unknown,1472.0,"Street 27, City 29",3774221901.0,email_65@example.com,18,low
18872,Name_175,37.0,60000.0,2019-06-10,Unknown,8035.0,"Street 16, City 18",6234090940.0,email_480@example.com,18,medium
18873,Name_746,38.0,60000.0,2021-01-30,Unknown,3289.0,"Street 2, City 21",6855957825.0,email_394@example.com,17,medium
18874,Name_949,27.0,60000.0,2017-03-08,HR,2438.0,"Street 63, City 13",6955724828.0,email_734@example.com,18,medium
18875,Name_764,36.0,70000.0,2019-12-27,Finance,8450.0,"Street 71, City 24",4031791693.0,email_113@example.com,18,medium
18876,Name_295,52.0,60000.0,2016-08-20,Marketing,7840.0,"Street 53, City 46",5313085755.0,email_324@example.com,18,medium
18877,Name_451,43.0,50000.0,2015-10-17,Unknown,1669.0,"Street 38, City 13",7168039766.0,email_286@example.com,18,low
18878,Name_834,24.0,60000.0,2021-07-03,Marketing,4035.0,"Street 5, City 24",8259074334.0,email_930@example.com,17,medium
18879,Name_518,54.0,60000.0,2021-05-06,HR,,"Street 27, City 13",8424455797.0,email_982@example.com,18,medium
18880,Name_21,25.0,70000.0,2022-04-05,Marketing,2328.0,"Street 17, City 25",4780973355.0,email_188@example.com,18,medium
18881,Name_73,22.0,50000.0,2016-12-02,HR,9688.0,"Street 78, City 41",5735294863.0,email_62@example.com,18,low
18882,Name_842,61.0,50000.0,2017-05-08,IT,7863.0,"Street 95, City 10",9415302922.0,email_410@example.com,18,low
18883,Name_36,53.0,50000.0,2019-11-21,Finance,1661.0,"Street 30, City 14",9065702418.0,email_210@example.com,18,low
18884,Name_507,79.0,70000.0,,IT,8153.0,"Street 19, City 22",1037576518.0,email_413@example.com,18,medium
18885,Name_899,68.0,50000.0,2017-11-06,HR,9805.0,"Street 1, City 13",3128113254.0,email_865@example.com,17,low
18886,Name_233,45.0,60000.0,2024-01-27,IT,5057.0,"Street 65, City 41",3869764904.0,email_601@example.com,18,medium
18887,Name_728,67.0,50000.0,2020-09-20,HR,,"Street 49, City 5",8945494121.0,email_894@example.com,17,low
18888,Name_982,20.0,50000.0,2020-05-20,IT,7852.0,"Street 34, City 32",1980244830.0,email_939@example.com,18,low
18889,Name_497,56.0,70000.0,2017-09-18,HR,9860.0,"Street 53, City 8",5694142604.0,email_702@example.com,17,medium
18890,Name_206,25.0,60000.0,2023-03-14,Finance,7053.0,"Street 52, City 8",1513385432.0,email_934@example.com,17,medium
18891,Name_426,32.0,60000.0,2024-07-10,Finance,2620.0,"Street 39, City 11",1641481363.0,email_860@example.com,18,medium
18892,Name_941,70.0,70000.0,2016-06-16,Finance,9362.0,"Street 47, City 20",6912303020.0,email_633@example.com,18,medium
18893,Name_44,44.0,60000.0,2025-03-01,HR,5974.0,"Street 86, City 14",4496724449.0,email_786@example.com,18,medium
18894,Name_91,66.0,70000.0,2018-07-07,Marketing,6500.0,"Street 54, City 7",7772633935.0,email_68@example.com,17,medium
18895,Name_929,48.0,70000.0,2021-03-15,IT,6982.0,"Street 41, City 17",9830310343.0,email_359@example.com,18,medium
18896,Name_828,53.0,50000.0,2022-10-01,IT,2999.0,"Street 22, City 21",5050433181.0,email_754@example.com,18,low
18897,Name_470,33.0,50000.0,2017-06-01,IT,1613.0,"Street 1, City 36",2637025454.0,email_495@example.com,17,low
18898,Name_605,43.0,60000.0,2021-02-11,IT,2818.0,"Street 50, City 22",9741439934.0,email_719@example.com,18,medium
18899,Name_467,62.0,70000.0,2016-10-29,Finance,7653.0,"Street 44, City 39",7186231378.0,email_510@example.com,18,medium
18900,Name_851,48.0,70000.0,2016-11-05,Marketing,1704.0,,,,3,medium
18901,Name_454,61.0,50000.0,2024-05-21,IT,2496.0,"Street 3, City 38",8408510458.0,email_143@example.com,17,low
18902,Name_595,21.0,70000.0,2022-03-22,Marketing,1711.0,"Street 77, City 9",1289408340.0,email_521@example.com,17,medium
18903,Name_333,29.0,60000.0,2019-09-13,HR,1549.0,"Street 45, City 1",2394699196.0,email_498@example.com,17,medium
18904,Name_507,34.0,50000.0,2018-12-20,HR,8906.0,"Street 32, City 37",1426455912.0,email_566@example.com,18,low
18905,Name_794,75.0,60000.0,2019-03-28,IT,2349.0,"Street 34, City 14",7484507048.0,email_861@example.com,18,medium
18906,Name_470,58.0,50000.0,2021-04-25,Unknown,2544.0,,,,3,low
18907,Name_21,61.0,50000.0,2016-11-16,Finance,5747.0,"Street 14, City 5",2151851855.0,email_152@example.com,17,low
18908,Name_228,43.0,50000.0,2017-07-22,IT,9340.0,"Street 81, City 49",9440661244.0,email_229@example.com,18,low
18909,Name_376,48.0,60000.0,2024-01-08,Finance,3612.0,,,,3,medium
18910,Name_130,32.0,60000.0,2016-07-29,IT,1530.0,"Street 47, City 48",8877930014.0,email_823@example.com,18,medium
18911,Name_687,69.0,50000.0,2021-01-17,Finance,1921.0,"Street 21, City 38",4112402271.0,email_953@example.com,18,low
18912,Name_620,51.0,50000.0,2019-03-22,Unknown,2165.0,"Street 16, City 11",5368097312.0,email_300@example.com,18,low
18913,Name_414,46.0,50000.0,,Unknown,,"Street 88, City 31",4565389665.0,email_922@example.com,18,low
18914,Name_795,48.0,50000.0,2016-02-03,HR,1800.0,"Street 53, City 48",2177227615.0,email_352@example.com,18,low
18915,Name_71,31.0,70000.0,2016-09-02,IT,7245.0,"Street 46, City 29",6630849713.0,email_495@example.com,18,medium
18916,Name_404,53.0,70000.0,2022-06-19,Unknown,4182.0,"Street 16, City 32",1038673363.0,email_920@example.com,18,medium
18917,Name_562,21.0,70000.0,2021-01-01,Unknown,6369.0,"Street 72, City 40",6419808656.0,email_391@example.com,18,medium
18918,Name_607,76.0,60000.0,2022-05-17,IT,3189.0,"Street 74, City 46",9061870806.0,email_311@example.com,18,medium
18919,Name_791,55.0,60000.0,2016-02-02,IT,9386.0,"Street 13, City 27",7475862674.0,email_767@example.com,18,medium
18920,Name_397,73.0,50000.0,2016-03-17,HR,4442.0,"Street 68, City 10",7871404273.0,email_686@example.com,18,low
18921,Name_337,54.0,70000.0,2020-12-13,Unknown,2389.0,"Street 68, City 4",9452128757.0,email_820@example.com,17,medium
18922,Name_644,77.0,70000.0,,Finance,5866.0,,,,3,medium
18923,Name_505,41.0,70000.0,2023-12-27,IT,3200.0,"Street 29, City 7",8000006742.0,email_499@example.com,17,medium
18924,Name_910,34.0,50000.0,2015-08-03,IT,4734.0,"Street 4, City 35",3852046164.0,email_451@example.com,17,low
18925,Name_276,30.0,60000.0,2020-07-15,IT,2533.0,"Street 30, City 24",7659948933.0,email_276@example.com,18,medium
18926,Name_892,37.0,60000.0,2023-12-02,IT,6435.0,"Street 51, City 35",6610923751.0,email_155@example.com,18,medium
18927,Name_13,34.0,60000.0,2021-01-22,Unknown,3810.0,,,,3,medium
18928,Name_3,68.0,60000.0,2022-11-09,Finance,2442.0,,,,3,medium
18929,Name_986,44.0,50000.0,2020-02-28,HR,,"Street 23, City 16",5693342201.0,email_848@example.com,18,low
18930,Name_986,72.0,60000.0,2017-08-20,Marketing,3027.0,"Street 61, City 49",3158876270.0,email_89@example.com,18,medium
18931,Name_978,50.0,70000.0,2017-09-04,Unknown,1384.0,,,,3,medium
18932,Name_224,38.0,60000.0,2016-08-18,Unknown,5492.0,"Street 94, City 26",3808337941.0,email_484@example.com,18,medium
18933,Name_974,34.0,70000.0,2021-10-02,Marketing,2883.0,"Street 82, City 14",2660272735.0,email_983@example.com,18,medium
18934,Name_175,39.0,60000.0,2023-06-24,Marketing,,"Street 29, City 50",7637265309.0,email_353@example.com,18,medium
18935,Name_899,42.0,70000.0,2021-04-11,IT,8450.0,"Street 39, City 21",5167353403.0,email_451@example.com,18,medium
18936,Name_385,20.0,60000.0,2019-12-05,Finance,3695.0,"Street 46, City 30",8144809918.0,email_607@example.com,18,medium
18937,Name_602,44.0,60000.0,2022-01-07,Unknown,1055.0,"Street 2, City 30",8130542536.0,email_208@example.com,17,medium
18938,Name_920,44.0,60000.0,2021-10-25,Unknown,3780.0,"Street 54, City 28",9316069966.0,email_514@example.com,18,medium
18939,Name_241,63.0,50000.0,,HR,1866.0,"Street 28, City 12",1981044150.0,email_109@example.com,18,low
18940,Name_547,29.0,50000.0,,Marketing,2873.0,"Street 52, City 29",3487650476.0,email_620@example.com,18,low
18941,Name_14,32.0,70000.0,2024-11-10,Marketing,4444.0,"Street 86, City 40",5565246852.0,email_907@example.com,18,medium
18942,Name_195,55.0,50000.0,2016-03-09,Unknown,6252.0,"Street 36, City 33",5250699701.0,email_454@example.com,18,low
18943,Name_397,48.0,70000.0,2016-09-29,Marketing,4027.0,,,,3,medium
18944,Name_431,39.0,60000.0,,IT,8794.0,,,,3,medium
18945,Name_306,19.0,50000.0,2023-12-01,HR,2979.0,"Street 54, City 17",3520003940.0,email_866@example.com,18,low
18946,Name_334,21.0,50000.0,2024-08-29,Unknown,2912.0,"Street 58, City 31",7427974900.0,email_35@example.com,18,low
18947,Name_725,62.0,70000.0,2024-08-31,HR,6241.0,"Street 45, City 33",9090127368.0,email_875@example.com,18,medium
18948,Name_410,30.0,60000.0,2021-11-30,IT,,"Street 40, City 47",4256021521.0,email_990@example.com,18,medium
18949,Name_3,72.0,60000.0,2023-01-28,HR,5163.0,"Street 55, City 32",9361592934.0,email_973@example.com,18,medium
18950,Name_691,49.0,60000.0,2018-04-26,Marketing,7074.0,"Street 5, City 30",5937171764.0,email_40@example.com,17,medium
18951,Name_552,76.0,70000.0,2025-02-24,Unknown,1804.0,"Street 75, City 44",7339422124.0,email_520@example.com,18,medium
18952,Name_452,39.0,70000.0,2017-02-08,HR,,"Street 83, City 46",3562580168.0,email_750@example.com,18,medium
18953,Name_676,42.0,60000.0,2023-04-28,Finance,7050.0,"Street 27, City 17",9026732829.0,email_233@example.com,18,medium
18954,Name_819,44.0,70000.0,2019-11-08,Unknown,4089.0,"Street 16, City 4",8050473282.0,email_632@example.com,17,medium
18955,Name_747,72.0,50000.0,2025-04-10,HR,1366.0,"Street 42, City 44",4421966023.0,email_908@example.com,18,low
18956,Name_769,34.0,50000.0,2017-01-02,Unknown,7799.0,"Street 64, City 46",3333205171.0,email_716@example.com,18,low
18957,Name_872,23.0,60000.0,2024-05-18,HR,4399.0,"Street 88, City 21",4610502455.0,email_190@example.com,18,medium
18958,Name_495,60.0,70000.0,,HR,8732.0,"Street 51, City 37",4343507677.0,email_758@example.com,18,medium
18959,Name_417,68.0,60000.0,2018-01-06,Marketing,6307.0,"Street 28, City 48",4688345233.0,email_559@example.com,18,medium
18960,Name_391,33.0,60000.0,2021-09-06,HR,,,,,3,medium
18961,Name_373,25.0,60000.0,2022-01-13,Finance,3328.0,"Street 79, City 2",8182513244.0,email_851@example.com,17,medium
18962,Name_628,78.0,70000.0,2018-04-28,Marketing,8271.0,"Street 15, City 24",8739634645.0,email_953@example.com,18,medium
18963,Name_52,50.0,60000.0,,Finance,5454.0,,,,3,medium
18964,Name_376,27.0,60000.0,2021-08-11,Finance,1035.0,,,,3,medium
18965,Name_395,51.0,60000.0,2015-12-17,IT,8249.0,"Street 26, City 31",2230364865.0,email_275@example.com,18,medium
18966,Name_923,36.0,60000.0,2021-04-30,Finance,7236.0,"Street 17, City 8",2043717863.0,email_923@example.com,17,medium
18967,Name_142,31.0,70000.0,2020-08-01,HR,,"Street 68, City 11",8344671216.0,email_920@example.com,18,medium
18968,Name_86,20.0,60000.0,2017-01-29,Unknown,6323.0,,,,3,medium
18969,Name_464,72.0,60000.0,2021-06-28,Marketing,3262.0,"Street 52, City 29",1281715041.0,email_976@example.com,18,medium
18970,Name_46,78.0,60000.0,2017-02-04,Marketing,2943.0,"Street 73, City 46",6017906834.0,email_885@example.com,18,medium
18971,Name_844,73.0,50000.0,2023-08-01,Marketing,4771.0,"Street 18, City 47",8228023795.0,email_581@example.com,18,low
18972,Name_238,58.0,60000.0,2020-03-14,Unknown,,,,,3,medium
18973,Name_10,40.0,60000.0,2019-07-15,Finance,1762.0,"Street 63, City 30",8078633003.0,email_561@example.com,18,medium
18974,Name_664,57.0,60000.0,2017-12-29,IT,1991.0,"Street 19, City 28",4250968516.0,email_721@example.com,18,medium
18975,Name_573,28.0,60000.0,2018-07-23,HR,8314.0,"Street 100, City 43",9071626294.0,email_480@example.com,19,medium
18976,Name_530,64.0,70000.0,2021-09-01,Marketing,4565.0,"Street 34, City 41",7198139989.0,email_475@example.com,18,medium
18977,Name_598,23.0,70000.0,2021-07-04,HR,4772.0,"Street 40, City 3",4102494965.0,email_857@example.com,17,medium
18978,Name_649,51.0,70000.0,2019-01-29,Finance,,"Street 86, City 50",7892011586.0,email_569@example.com,18,medium
18979,Name_913,18.0,60000.0,2018-11-06,IT,7398.0,"Street 32, City 42",5676209096.0,email_580@example.com,18,medium
18980,Name_742,52.0,60000.0,2020-09-12,Marketing,3045.0,"Street 82, City 44",7331863100.0,email_302@example.com,18,medium
18981,Name_640,42.0,60000.0,2016-09-09,Finance,9602.0,,,,3,medium
18982,Name_616,46.0,50000.0,2016-02-18,IT,,"Street 92, City 1",7083565001.0,email_437@example.com,17,low
18983,Name_698,40.0,60000.0,2022-05-04,Marketing,3224.0,"Street 19, City 41",3974000432.0,email_290@example.com,18,medium
18984,Name_909,35.0,50000.0,2023-04-06,Finance,5167.0,"Street 23, City 41",8349024864.0,email_811@example.com,18,low
18985,Name_178,31.0,60000.0,,HR,,"Street 46, City 5",6498017168.0,email_447@example.com,17,medium
18986,Name_869,34.0,50000.0,2018-08-29,Unknown,4522.0,"Street 94, City 25",7099502732.0,email_25@example.com,18,low
18987,Name_6,19.0,70000.0,2015-09-18,Marketing,9479.0,"Street 10, City 45",5898524602.0,email_761@example.com,18,medium
18988,Name_853,48.0,60000.0,2023-10-21,IT,9042.0,,,,3,medium
18989,Name_307,36.0,60000.0,2015-10-01,IT,9755.0,"Street 35, City 32",5045137492.0,email_863@example.com,18,medium
18990,Name_548,49.0,50000.0,2016-02-24,Unknown,4337.0,"Street 51, City 28",8703976058.0,email_292@example.com,18,low
18991,Name_327,79.0,70000.0,2023-07-26,Unknown,1081.0,"Street 46, City 40",1509515419.0,email_699@example.com,18,medium
18992,Name_356,71.0,60000.0,2017-01-18,Finance,7145.0,,,,3,medium
18993,Name_793,45.0,70000.0,2021-10-17,Unknown,5664.0,"Street 51, City 26",2395170819.0,email_856@example.com,18,medium
18994,Name_395,58.0,60000.0,2019-01-24,Marketing,2918.0,,,,3,medium
18995,Name_300,25.0,60000.0,2023-01-05,Unknown,4274.0,"Street 43, City 46",7365970696.0,email_281@example.com,18,medium
18996,Name_526,59.0,50000.0,2024-02-12,Marketing,7155.0,"Street 30, City 12",6765541226.0,email_435@example.com,18,low
18997,Name_749,58.0,50000.0,2015-07-09,HR,1068.0,"Street 9, City 12",6200157656.0,email_340@example.com,17,low
18998,Name_285,76.0,60000.0,2022-03-15,Unknown,5971.0,"Street 52, City 21",4879957630.0,email_242@example.com,18,medium
18999,Name_330,76.0,50000.0,2017-04-27,HR,3845.0,"Street 71, City 44",6379409298.0,email_709@example.com,18,low
19000,Name_50,57.0,70000.0,2022-07-10,IT,8376.0,"Street 77, City 22",3088868803.0,email_757@example.com,18,medium
19001,Name_773,48.0,60000.0,2016-05-08,Unknown,2424.0,"Street 10, City 2",5084417514.0,email_478@example.com,17,medium
19002,Name_968,39.0,50000.0,2024-07-23,IT,,"Street 86, City 8",1818681116.0,email_474@example.com,17,low
19003,Name_622,41.0,70000.0,2021-08-23,HR,3139.0,,,,3,medium
19004,Name_709,55.0,50000.0,2018-10-01,IT,7535.0,"Street 82, City 40",7914316139.0,email_386@example.com,18,low
19005,Name_378,19.0,70000.0,2016-12-17,HR,5366.0,"Street 21, City 18",1437966594.0,email_161@example.com,18,medium
19006,Name_764,78.0,60000.0,2018-10-17,Finance,,,,,3,medium
19007,Name_600,58.0,70000.0,2019-04-21,HR,9034.0,"Street 60, City 5",3010898318.0,email_412@example.com,17,medium
19008,Name_825,58.0,50000.0,2016-09-05,Finance,,"Street 7, City 35",5944466415.0,email_307@example.com,17,low
19009,Name_538,36.0,70000.0,2024-09-02,IT,4447.0,"Street 65, City 9",7069233711.0,email_597@example.com,17,medium
19010,Name_774,58.0,60000.0,2022-03-30,HR,,"Street 83, City 37",4392186992.0,email_368@example.com,18,medium
19011,Name_144,19.0,60000.0,2019-02-06,Finance,2677.0,"Street 90, City 15",4013687237.0,email_776@example.com,18,medium
19012,Name_60,45.0,60000.0,2017-12-11,HR,5577.0,"Street 74, City 33",2028143585.0,email_591@example.com,18,medium
19013,Name_868,49.0,60000.0,2020-08-31,Marketing,7824.0,"Street 93, City 37",8272079076.0,email_943@example.com,18,medium
19014,Name_780,79.0,70000.0,2017-01-22,Marketing,7816.0,"Street 58, City 21",2244669097.0,email_934@example.com,18,medium
19015,Name_75,36.0,60000.0,2024-12-28,IT,3661.0,"Street 21, City 2",2333281109.0,email_661@example.com,17,medium
19016,Name_3,33.0,60000.0,2016-07-05,Marketing,1660.0,"Street 19, City 17",8419943048.0,email_500@example.com,18,medium
19017,Name_575,47.0,60000.0,2017-12-22,Unknown,9241.0,"Street 24, City 5",7699984817.0,email_979@example.com,17,medium
19018,Name_748,39.0,70000.0,2019-02-24,Finance,1957.0,"Street 33, City 14",4048973134.0,email_384@example.com,18,medium
19019,Name_448,31.0,60000.0,2021-09-13,Unknown,,"Street 55, City 46",9897940575.0,email_974@example.com,18,medium
19020,Name_958,69.0,60000.0,2018-05-23,Marketing,,"Street 31, City 1",5770061735.0,email_101@example.com,17,medium
19021,Name_741,73.0,70000.0,,IT,7517.0,"Street 29, City 13",2951586310.0,email_717@example.com,18,medium
19022,Name_902,18.0,70000.0,2016-12-09,Unknown,2703.0,"Street 37, City 15",7050485719.0,email_324@example.com,18,medium
19023,Name_275,62.0,70000.0,2022-08-26,IT,4763.0,"Street 31, City 14",2552669183.0,email_693@example.com,18,medium
19024,Name_530,71.0,60000.0,2024-12-21,HR,4061.0,"Street 93, City 8",4539155811.0,email_274@example.com,17,medium
19025,Name_592,19.0,50000.0,2016-09-04,Unknown,3971.0,"Street 75, City 19",3664063835.0,email_910@example.com,18,low
19026,Name_215,39.0,60000.0,2016-06-22,HR,1220.0,,,,3,medium
19027,Name_683,63.0,60000.0,2024-09-09,Unknown,4429.0,,,,3,medium
19028,Name_485,50.0,60000.0,2019-03-06,Finance,2041.0,"Street 65, City 33",1964678047.0,email_504@example.com,18,medium
19029,Name_329,32.0,70000.0,2025-01-11,IT,2533.0,"Street 21, City 1",9045863300.0,email_86@example.com,17,medium
19030,Name_255,67.0,60000.0,2021-04-24,HR,2819.0,"Street 36, City 4",9384720573.0,email_709@example.com,17,medium
19031,Name_387,58.0,60000.0,2025-04-13,Marketing,5031.0,"Street 43, City 33",1110475642.0,email_625@example.com,18,medium
